show_title,review,rating
my-hero-academia,"i went to store and started walking down the pristine aisles, i noticed a small jar with the word ""happiness"" written on the side. I picked up the jar and brought it to the counter, i payed for it and went to the parking lot.In the parking lot i opened the jar and inside was the most beautiful thing i had ever seen, it was Darling In The Franxx. But yeah bnha is very good 10/10 would recommend",5
my-hero-academia,"My Hero Academia.This series has sat in my queue for a couple months before I got around to trying it out.I'm a bit angry at myself for not giving this series a chance for so long. Lately, I've been watching many low quality series leaving me with bitter disappointment in anime in general. To have let this sit in my queue for so long is unforgivable.Simply put, it is amazing. I haven't had these gleeful feelings since first watching Naruto back in the early 2000's. It is a must watch. A required watch.If you're unsure of the series and have let it sit in your queue as well, I highly recommend watching the first four episodes. I guarantee by the end of the fourth, you'll be spurred forward in wanting to see how everything unfolds.Come, Young Midoriya. This is your hero academia!I get goosebumps and a little teary eyed just thinking about that ending. The music was in sync and just perfect.10/10 Go beyond, plus ultra!",5
my-hero-academia,"Through season 3, I can confidently say this is the best shonen I have ever watched. The voice acting is incredible, especially from Deku in the Muscular fight. The animation is also incredible. I love their take on developing their characters and quirks. There was only one pointless/filler episode in 3 seasons so far. A lot of shonen are packed with them. The music scores are also incredible. They will stick in your head. I am looking forward to the future of this series.",5
my-hero-academia,"At first glance, this show seems like just one more addition to a sub-genre flooded with clichés.  DON'T LET IT FOOL YOU.  My Hero Academia takes this sort of story to the next level, consistently surpassing my expectations and getting me more invested in an anime than I've been in years.  Instead of inverting the tropes shonen is known for, this show surrounds and supports them with elegant scaffoldings of motivations and plot points that change the tone of the old, familiar tale from tired to thrilling and remind us that it's the details that make or break a show.  In particular, I'm impressed by the creator's ability to keep all the characters' differing motivations in mind and ensure that they always act in accordance with what's driving them.  This is a very powerful storytelling tool and one that's, sadly, often subsumed into the ""hive mind"" in typical large-cast anime.  This show not only avoids that trap, it somehow keeps the viewer aware of each character's perspective, even in ensemble scenes, which leads to an extremely rich viewing experience.My Hero Academia is by far the best example of its kind that I've seen.  It's ""Twinkle Twinkle Little Star"" as sung by Whitney Houston.  I'm so, so glad I gave it a chance.",4
my-hero-academia,"Usually I don't like a lot of animes and am found very picky when it comes to the shows I like but HOLLY CRAP THIS ANIME IS GOOD! So far, this anime has pretty solid character backgrounds and designs and even a well crafted plot. Truly, out of all the episodes and seasons so far, my favorite has to be season two and I am expecting get intentions to this anime. I want to refer this anime to Naruto: a simple underdog who fights his way to the top of the charts and this series shows one of the best origin stories I have ever seen/hear. This anime gives me a lot of motivation to fight towards my goal and to overall be happy with the things that you have been blessed within your life!",5
my-hero-academia,"Let me start off with saying that this show is amazing. Boku no Hero Academia, or rather My Hero Academia is the new hot shounen series. This show gets a lot of things right, but it's not perfect either. The first season was rather slow and didn't really introduce us to the characters, but trust me when I say this - the second season totally made up for that problem. The characters were all amazing, and especially one character finally got his time to shine. Our main character Izuku or Deku (whatever you wanna call him) still amazes me, he is not the typical ""whiny"" character, and I can't wait to see him develop even more. The animation was done by well known studio Bones, also known for other popular shows like Fullmetal Alchemist and Noragami. The animation was good, but it was kinda expected I guess? For the music we currenly have 3 openings, and all 3 are amazing (even though my favorite is the second one, Peace  Sign) but I never felt like there was any piece in the soundtrack that stood out to me, maybe my taste in music is just bad?I have conflicted feelings on this show, because I feel like it is too ""over hyped"", I see why it's great, but I wouldn't go out of my way to say this is like a gift from god. I did enjoy this show a lot and I do recommend it. If you like action then what are you waiting for? Therefore, I rate Boku no Hero Academia a solid 7,88 out of 10 and recommend you to watch the heck out of this show. (Please accept that this is my opinion, so don't feel offended in any way, thank you for understanding.)",5
my-hero-academia,"My Hero Academia has delved into some dangerous territory:Multi-episode fightsTournament arcsMain characters that are introduced very lateAnd NEVER ONCE was is boring or cliche.When I found out that season two of this show would heavily focus on a singular tournament I was ready to begin crawling out of my skin as I watched episode after episode of the same two days or so and god did this show come in clutch. The tournament arc was amazing and fun and I was actually sad when it ended. The fight scenes are long, but never dull which makes them a pleasure to watch. The characters all have interesting and captivating backstories and motivations.Nothing in this show has disappointed me and, from the way things are going, I don't think anything will.",5
my-hero-academia,"I've been told by my sister and a friend about this show, and to be honest, I can't remember the last time I was so thrilled and engaged into a fictional world that I would watch it (almost) non-stop, and then pick up the manga and get up to date with the events. It could have been when I read The Count of Monte Cristo, or the Sherlock Holmes stories for the first time; all I gotta say is that My Hero Academia is one of the best shows I have ever seen. The characters are well built, the story is immersive and the soundtrack is bonkers.",5
my-hero-academia,"I'll keep this short and simple. Going into this, I thought, ""How could it be better than One Punch Man?"" Well its not better than One Punch...BUT! It's an amazing piece of work. Its Pacing is near perfect to me, Allowing you to watch the steady growth of character development. Instead of watching a hero be a hero, You get to watch the start of a legend. The characters are all very well designed as well. They feel pretty fresh compared to a lot of other anime characters. Don't get me started on the art style. Its all too good, and I feel any shonen lover will quickly find what they love about shonen here.",5
my-hero-academia,"thought it was going to be another good start, bad end series like SAO, but man was I surprised. The character development is great and realistic, tackling things like peer pressure, Eugenics, and rivalries all within a school setting without the school being the only setting. The arcs are great, each with its own plot, setting, buildup and finale, while at the same time setting up the next arc nicely without leaving out key elements of the current plot, as other anime tend to do with bad cliffhangers.The heroes themselves are great, varied, have unique powers, and explained backstories, along with the villains. Nothing is too cheesy or hammed up, sort of like the villains from One Punch Man in that though they all look silly, everyone of them is a murderer.The best way i can describe My Hero Academia for the new viewer is that it reminded me a lot of the first season of Naruto, in which the main character can't control his power, his main rivals are hotheaded and powerful, and they are rather quickly thrown into a situation with much more powerful enemies than they can handle. The flow of the story is much better, though, and the exposition is toned down more.Watch up to the episode of the Entrance Exam, and you will know if you will like it or not, as the series fights only get more intense after that. I guarantee you that you will not be disappointed after watching this through, Such a emotional rollercoaster.",5
my-hero-academia,"My Hero Academia is an amazing show filled with action and adventure and a some touches of sadness here and there. You'll fall in love with every character (except Mineta). It's a classic villain VS super hero anime. And it's quite a wholesome and very well done. It is also inspiring to people who think they are nothing and want to be great. It shows that anyone can be a hero even if they don't have any special gifts. It has a great message that will encourage people to keep going.Go Beyond, PLUS ULTRA! Shoto Todoroki is my favourite because we both kinda have the same past. (Except being burned though.)",5
my-hero-academia,"I'm fairly new to anime but despite that, My Hero Academia is one of the best stories I've ever indulged in. I was roped in with an interesting world that I wanted to learn more about. As I was watching the show I grew to love and appreciate this masterpiece, and it gave me an escape from the rough times I was going through. Right now I'm anticipatedly waiting for the next episodes to come out so that I cheer my favorite heroes on through their thrilling journey.",5
my-hero-academia,"I have watched 3 whole animes in my life: Attack on Titan, One-Punch man, and My Hero Academia. I think I'm being polite when I say My Hero Academia blew both of the other two out of the water completely. It has such a good plot, and the animation in this series is great! I'm very ready for season 4 to be completely release so I can go on another binge-spree. I highly recommend this show, it's flat out amazing.",5
my-hero-academia,"Anime's take on super heroes, who of course from some reason are all going to school.The main character, tone, and overall story are great. It hits all the shonen stereotypes pretty hard, but does them well. It also does a good job of building an ensemble of interesting supporting characters. Last but not least, there are some superbly animated scenes and powerful moments that really pull out all the stops.The only real con that comes to mind, is the hero's main rival and childhood buddy/bully. Not sure where the creators come up with these type of characters, he's frankly just ridiculous, doesn't really add much to the show, and wastes a fair amount of screen time now and then. Just feels like a creative miss.",5
my-hero-academia,"I was very hesitant to start this series at first because I was told that it plays out like Naruto, which I'm not really into.However, this was not really the case.I love this series so much, the character design, their personalities and powers are all very interesting and new ones are being introduced at a great rate.The pacing for the series is great, I am always excited to see what's going to happen next. Many of the battles and problems that arise in the series will draw you in and make you anxious to see how they unfold.the only thing they need to change is Mineta, who is possibly the absolute most horrible and unlikable character ever created in the history of anime.",5
my-hero-academia,"This was one of the first anime shows I looked at, and most of the shows I watched before were not as mind-grabbing or world changing as My Hero Academia. This show's use of music and the animation was on point. Out of the anime I have watched, not many had a great OP, story, animation, ED, characters, powers, emotional moments, and villains/antagoinst. This show has it all. If you are not a huge anime person, you will like it. If you are an anime god, then you will love it. If you have heard any bad things from anyone, look at the first 2 or 3 episodes and then judge. My Hero Academia is worth it, and I can't wait for season four. Let's Go.",5
my-hero-academia,"In just a few seasons MHA has shown that its a force to be reckoned with. The writing is flawless, the character development is believable and relatable even. The action speaks for itself -  you just know the animators pour their souls into each scene. Bones Studios is delivering what anime fans have been wanting for years. This will leave the same impression on this generation like ""Naruto"" did for mine when it first came out. Absolutely looking forward to the future of MHA. If things continue to be this good this will probably break into most viewers top 5 anime lists easily.",5
my-hero-academia,"MemerableEven a year after watching the first 3 seasons I can still recall names and specific arcs. Though in my opinion, the Training Camp arc is the best. Spoiler Alert! Click to show or hideJust like the USJ attacks and All Might defeating Nomu. This might not be a spoiler now but just staying safe.RewatchingI had finished the third season back in 2018, and now I'm back to watch it again in anticipation for season 4.First anime review don't judge.",5
my-hero-academia,"Someone else made a review here about My Hero Academia being good for you brain. I just want confirm that it really is.I was recommended this series by a friend, who mentioned that the music was awesome (it is), but I didn't really get around to watch it until I got really mentally broken down.Watching My hero academia during this time was the best decision I've ever made. No other series have successfully conveyed that kind of ideas to me before that this series do. It sounds cheesy, but the resolution of the second season may actually have saved my life. Or at least changed it for the better.I cannot state that enough. This show conveys message after message that I think everyone will need to hear at some point in their life, and the show does all that without feeling like it is force-feeding you.Also, it is darn masterpiece even without all that. The music is great, the VA is on-point, it is action packed and inspiring. Each episode leaved you longing for the next without it every feeling cheap. It breaks clichés over and over again. No matter if you feel good or bad right now, just watch it. It's simply plus ultra.",5
my-hero-academia,"Battle shonen, for how much I don't care for it, it's been there for many of the steps of my anime journey.Dragonball Z was an early anime for me back in the Toonami days, but I always had a strange resistance to the genre mainstays that would come after. However, on a bored day, trying out the manga, I decided I might give this a go. Why? Well, I'm a long time reader of American super hero comics. Seeing someone work to fuze the tropes of both American super heroes and Japanese battle shonen piqued my interest. As much as I was done with one's tropes, seeing a reinterpretation sounded interesting. Is it original then? No. Why would anyone expect something built on the tropes of two genres to be original? I see people complain about that. That's just silly. But it doesn't have to be original to be entertaining. And entertaining it is.You want original? Well, that ship sailed on story telling generations ago. If you think otherwise, you're just fooling yourself.",4
my-hero-academia,"An amazing series that pokes fun and subverts superhero tropes in the best way possible. The fights between villains and heroes can honestly go either way, and we are allowed to see heroes be vulnerable.There's a tournament arc that's not annoying filler and is exciting to watch. Minimum fan service, amazing OST, and an entertaining story. I honestly love (and sympathize) with all the character villains and All Might included. I know, I feel for the supposedly God-like character. Only an excellent series could make me do that. I can't wait to see Deku reach his full potential (and throw them hands at Bakugo). Anyway, a 10/10 series through each season (movie also). I can't wait to see how this series ends.",5
my-hero-academia,"IF anyone says that this anime is bad or good for a younger audience. Then you should know in a way they are correct. You see, towards the beginning of the show the animation and perspectives on the different problems is a less mature one. However, these people did also not give the show a chance and are missing out on a lot because of this. The show actually becomes mature and shows the creators excellent worldbuilding and character development skills. The show is very mature and deals with quite heavy themes that many adults have still not managed to figure out themselves. If you give this show even three episodes, you can begin to see the direction it is going in, and how the characters might mature. And, if any of the characters begin to seem redundant or cliche, then you will be proven wrong, in the way they develop. And if even then they still seem cliche, then you should at least realize how much more 3d they are than a lot of other shounin characters. Honestly, to the people who gave this a lower total grade have not given the show its time to show just how great the world and characters are. While this anime may not be one that goes on many peoples favorite lists, it is still greatly deserving of 5 stars. Each fight, character, plot point, arc, animation, art, music, and any other thing that you could think of that is important to an anime, is done with near perfection in this show. You cannot give this series enough praise. Please know that if the characters ever seem cliche, naive, or immature, give it time, and you will see just how good the show is, and how important the first episodes where to setting up the main character. If you still think this way, than you are probably are an edge lord who watches shows like ""akame ga kill"" because the deaths make it ""mature"".",5
my-hero-academia,"Going in, I was skeptical with the name and presentation, but the story line, artwork, character development, and progression is way beyond what I have seen recently.  This is 100% a show that will have you on the edge of your seat in some scenes and pulling tears from your eyes in others.    My Hero definitely does not pull its punches when it comes to the action sequences but the dialog is not lacking and equals out over the entire show.  This one is definitely on my rewatch list when the next season comes out.     Give this a watch.  You will not be disappointed.",4
my-hero-academia,"Quality battles with unmatched character development. Solid world building that leaves you wanting to learn more about hero society as it is displayed in this universe. Unlimited possibilities for quirks keep the battles refreshing and the dynamic between our main character, Deku, and his rival throughout the series, Bakugou, always leave you wanting to see how their relationship will progress. Looking forward to more episodes being released.",5
my-hero-academia,"Honestly this is an anime I've actually been keeping up with and It's something new to the Shonen genre. Best Shonen of all Time? Debatable. Best Shonen of the New Gen? Definitely! Nothing compares to My Hero Academia. Boruto, Seven Deadly Sins, and Black Clover all fail in comparison to My Hero Academia. My Hero Academia brings a new plot twist to the genre and Brings new character plots as well. Instead of using Aliens, Supernatural Beings, and Ninjas, My Hero Academia uses actual Superheroes like the concept came straight out of a comic book. Some people will say My Hero Academia is over rated, but This anime is at the top for a reason. Nothing is beating it at the moment and I doubt anything will for awhile. I give My Hero Academia a 5 out of 5 *'s",5
my-hero-academia,"Amazing Build-up This Show is one of my Favorites, it takes some  time to build up but is so worth it. If your looking for a storyline that builds the Characters and gives you a just the right amount of backgroud, but not overwhelming then this is the right show for you. It has the Drama, the Love the Action, the ????‍???? mistery that we all love in our Stories. If you want to know more about new shows and the ones that you must check out, Head over to my Page Blackstorm We would love to Darken your Taste. HAHAHA Blackstorm",5
my-hero-academia,"The main reason why I love the show is because it is an underdog type story, even if it's a shonen cliche I feel that it adds things to make it different from another like Naruto.The art style for me is amazing, unique just like all the characters the show offers. Each character has their moment to shine even though it is not as crucial compared to the main character it's what make the show more enjoyable. Fight scenes are pretty good especially season 2 (No spoilers) but compared to some other anime it isn't mindblowing (Choreography mainly). First season kicks the action off so it might not impress you so much, but if you continue to watch it until season 2 it will probably leave a mark, and you might even decide to watch until the anime finishes who knows?It's a good anime I would recommend it but that is your choice obviously.",5
my-hero-academia,I put off watching this anime FOR SO LONG for such a stupid reason.  On the cover art I was always seeing I saw Todoroki's face and I thought he was a dog person with a spot over his eye so I kept avoiding this anime.  For real.After FINALLY giving it a chance I found that was not the case at all and I am thoroughly and seriously impressed.  This show can bring tears to my eyes in almost every episode.  Not because it's sad or anything but the comradery makes me choke up.10/10 recommend to anyone who wishes they had superpowers.,5
my-hero-academia,"There are a lot of reviews here already that tell you why the show is good, which I completely agree with, so this review will be touching on some of the hater's reasons for hating on this show. Warning: Possibly some Minor Spoilers:Reason 1: The premise is typical - While a bizarre and unique plot can be awesome and really catch someone's attention, at the end of the day it's all about the execution. So many shows sound so great, but end up failing because the only thing good about it is basically just the premise. On the other hand MHA's premise might not be the most out of the box, however the execution is fantastic on just about every level: Deep characters, hits hard with emotions, big twists, great flow, amazing voice acting, animation, and music.Reason 2: MC is too whiney - People who say this don't seem to understand the MC's character at anything more than a surface level. First off he is not whiney, he is simply full of fear for good reasons. Our MC is powerless in a world full of superpowers as well as being short and scrawny, therefore he would be completely powerless against virtually any villain. Our MC isn't some downright oblivious head first MC like in so many other shounen's. He is incredibly smart and realistic and therefore fully understands his inabilities and the consequences of his actions, unlike any Shounen MC i've ever seen. If you were in his shoes can you walk about with fearlessness and confidence? If your smart like him, definitely not.I mentioned that he is incredibly smart and realistic, yet his goal is to be a great hero when he has no abilities. Sounds contradictory I know, but here's the thing: Our MC understands how foolish his dreams are, and he is too smart to believe himself either in the beginning. He is not chasing his dream because he really believes he can do it, but because for him there is no other path he is willing to follow. If there is even a 0.001% chance then he is willing to bet it all on his dream. That is why our MC chases his dream despite understanding better than anyone else how impossible it is. As the show goes on you might see that his fear and understanding of his inabilities actually elevates his character beyond any other shounen MC I have ever seen. He is full of fear and fully understands all the costs and risks, however for his ideals he is willing to face any fears and pay any cost. Incredibly inspiring to say the least.Reason 3: Characters are uninteresting Yes there are some characters that are not fleshed out, typical, and blah blah blah, but you can't be fleshing out every single character when there are hundreds of characters. The pacing and flow of the story would be ridiculous if that were the case. Most of the main ones are very deep and some of the villains are incredible as well. When a show is said to have great characters, it's not accounting for a bunch of side characters, but mostly the main ones and a few of the supporting cast.",5
my-hero-academia,"One look at the image of this anime and I was like pass. I don't watch this genre. It is just not targeted towards me! But I heard this was a good underdog story. Im a sucker for them so I decided to give it a try...Oh my... I don't know when but I am a total fan now. This is funny, emotional, has great character development this has everything you want in a great show. This will be in my top all time favorites.Now trying to stop fangirling around, I thought this would be full of boring filler all around but I was surprised. None so far, besides recaps but they are recaps at the start of a season when you need one.The art style took me a while to get use but its not bad, again not my genre! The story has a good pace and nothing seems to be rushed. The one thing I hate is that I binge watch the first two seasons and now I have to wait for new episodes. I would recommend this to everyone. This show is not over hyped. Im proof of it. It's overall one of the great ones all you need to do is give it a chance and it will steal your heart.",5
my-hero-academia,"Easily one of the best shounen airing.  Hands down.  Full Stop.I'd describe the seemingly cookie-cutter setup and over-played premise, but frankly that doesn't do the show justice.  The show is equal parts exciting, endearing, and immersive.  I don't think there's any aspect to the show or plot point (so far) that hasn't been done somewhere else beforehand, but I don't think it's ever been done quite so well or with so much passion.Everything from the art to voice acting, to writing, to story is just superbly knit together.",5
my-hero-academia,"If you enjoyed Shonen like Naruto, One Piece, Fairy Tale, Tiger and Bunny or The Seven Deadly Sins then your in the right place. In a world where abilities called quirks are everything our main character Izuku Midoriya wants to be a hero but has none, until luck finds him. The voice acting is spot on for each hero and villain. The heightened emotion will pull you in. Studio Bones makes use of cliffhangers and rarely uses filler episodes. This is an action packed anime you shouldn't miss.",5
my-hero-academia,"I'll list a few reasons why this show is in my opinion the greatest shounen out there:-The universe is amazing. I haven't seen anything TOO cliche, although thats kinda hard to avoid in an anime,  but it holds itself up well and the lore can get pretty deep.-The characters are great, each character has his own amazing personality, and you can clearly see the character development throughout the seasons-The artstyle is simply great, it displays clearly the emotions of each character and I love it.-The animation is extremely fluid, amazing quality.-The colors are bright and vivid, and gives great life to the show.-The villains, oh the villains. They're a big reason why I love the series: They are genuinely scary. Tomura Shigaraki legit gave me chills the first time I saw him.These are a few reasons why this is my favorite shounen and maybe the best. My opinion though, you might have a different one.-zuzur_",5
my-hero-academia,"What makes this anime so good is is that every aspect of this anime is extremely polished and refined. It's as if the Shounen genre was carefully nurtured by passing through the hands of many creators (just like One For All) and the result was My Hero Academia. However, this is precisely where the anime is lacking. Although refined, there doesn't seem to be much that makes this anime particularly special; there isn't some aspect of it that really pushes the limits of anime. However, it's undeniably interesting to watch and I look forward to the new episodes!",5
my-hero-academia,"best anime ive seen in  a while. binge watched from season 1 and sad i now have to wait for saturdays.awesome show. highly recommended to everyone to watch.great story and keeps you hooked.however i do wish the intro and outros weren't so long.(1:30 each) thats one element i dislike about animes, they always have way to long intro/outros. Make the episode seem short and in some cases it does make it short.",5
